frame_time,MAX,Streetcar,Commuter Rail,Bus,smooth_MAX,smooth_Streetcar,smooth_Commuter Rail,smooth_Bus
2025-09-10 06:14:30,31.0,3.0,2.0,140.0,23.9,2.783333333333333,1.6666666666666667,120.66666666666667
2025-09-10 06:14:40,31.0,3.0,2.0,140.0,24.15,2.8,1.6833333333333333,121.33333333333333
2025-09-10 06:14:50,31.0,3.0,2.0,140.0,24.383333333333333,2.816666666666667,1.7,122.0
2025-09-10 06:15:00,31.0,4.0,2.0,147.0,24.616666666666667,2.85,1.7166666666666666,122.73333333333333
2025-09-10 06:15:10,31.0,4.0,2.0,146.0,24.85,2.8833333333333333,1.7333333333333334,123.45
2025-09-10 06:15:20,31.0,4.0,2.0,146.0,25.066666666666666,2.9166666666666665,1.75,124.16666666666667
2025-09-10 06:15:30,31.0,4.0,2.0,146.0,25.25,2.95,1.7666666666666666,124.88333333333334
2025-09-10 06:15:40,31.0,4.0,2.0,146.0,25.433333333333334,2.9833333333333334,1.7833333333333334,125.6
2025-09-10 06:15:50,31.0,4.0,2.0,146.0,25.616666666666667,3.0166666666666666,1.8,126.31666666666666
2025-09-10 06:16:00,31.0,4.0,2.0,152.0,25.8,3.05,1.8166666666666667,127.08333333333333
2025-09-10 06:16:10,31.0,4.0,2.0,149.0,25.983333333333334,3.0833333333333335,1.8333333333333333,127.8
2025-09-10 06:16:20,30.0,4.0,2.0,149.0,26.166666666666668,3.1166666666666667,1.85,128.51666666666668
2025-09-10 06:16:30,30.0,4.0,2.0,149.0,26.35,3.15,1.8666666666666667,129.23333333333332
2025-09-10 06:16:40,30.0,4.0,2.0,150.0,26.516666666666666,3.183333333333333,1.8833333333333333,129.96666666666667
2025-09-10 06:16:50,31.0,4.0,2.0,150.0,26.7,3.216666666666667,1.9,130.7
2025-09-10 06:17:00,31.0,6.0,2.0,152.0,26.883333333333333,3.2666666666666666,1.9166666666666667,131.4
2025-09-10 06:17:10,32.0,5.0,2.0,152.0,27.083333333333332,3.3,1.9333333333333333,132.1
2025-09-10 06:17:20,32.0,5.0,2.0,152.0,27.283333333333335,3.3333333333333335,1.95,132.8
