trip_id,stop_id,arrival_time,departure_time,stop_sequence,stop_headsign,departure_buffer
101390827250,10,05:35:00,05:35:00,1,Lopez Island,0
101390827250,13,06:15:00,06:15:00,2,Lopez Island,0
101390827251,10,05:55:00,05:55:00,1,Lopez Island,0
101390827251,13,06:35:00,06:35:00,2,Lopez Island,0
101390827252,10,08:35:00,08:35:00,1,Lopez Island,0
101390827252,13,09:15:00,09:15:00,2,Lopez Island,0
101390827253,10,11:20:00,11:20:00,1,Lopez Island,0
101390827253,13,12:55:00,12:55:00,2,Lopez Island,0
101390827254,10,13:55:00,13:55:00,1,Lopez Island,0
101390827254,13,14:40:00,14:40:00,2,Lopez Island,0
101390827255,10,14:15:00,14:15:00,1,Lopez Island,0
101390827255,13,15:50:00,15:50:00,2,Lopez Island,0
101390827256,10,15:50:00,15:50:00,1,Lopez Island,0
101390827256,13,16:25:00,16:25:00,2,Lopez Island,0
101390827257,10,17:50:00,17:50:00,1,Lopez Island,0
101390827257,13,19:35:00,19:35:00,2,Lopez Island,0
101390827258,10,21:50:00,21:50:00,1,Lopez Island,0
101390827258,13,23:20:00,23:20:00,2,Lopez Island,0
101390828250,10,05:35:00,05:35:00,1,Lopez Island,0
101390828250,13,06:15:00,06:15:00,2,Lopez Island,0
101390828251,10,05:55:00,05:55:00,1,Lopez Island,0
101390828251,13,06:35:00,06:35:00,2,Lopez Island,0
101390828252,10,08:35:00,08:35:00,1,Lopez Island,0
101390828252,13,09:15:00,09:15:00,2,Lopez Island,0
101390828253,10,11:20:00,11:20:00,1,Lopez Island,0
101390828253,13,12:55:00,12:55:00,2,Lopez Island,0
101390828254,10,13:55:00,13:55:00,1,Lopez Island,0
101390828254,13,14:40:00,14:40:00,2,Lopez Island,0
101390828255,10,14:15:00,14:15:00,1,Lopez Island,0
101390828255,13,15:50:00,15:50:00,2,Lopez Island,0
101390828256,10,15:50:00,15:50:00,1,Lopez Island,0
101390828256,13,16:25:00,16:25:00,2,Lopez Island,0
101390828257,10,17:50:00,17:50:00,1,Lopez Island,0
101390828257,13,19:35:00,19:35:00,2,Lopez Island,0
101390828258,10,21:50:00,21:50:00,1,Lopez Island,0
101390828258,13,23:20:00,23:20:00,2,Lopez Island,0
101390829250,10,05:35:00,05:35:00,1,Lopez Island,0
101390829250,13,06:15:00,06:15:00,2,Lopez Island,0
101390829251,10,05:55:00,05:55:00,1,Lopez Island,0
101390829251,13,06:35:00,06:35:00,2,Lopez Island,0
101390829252,10,08:35:00,08:35:00,1,Lopez Island,0
101390829252,13,09:15:00,09:15:00,2,Lopez Island,0
101390829253,10,11:20:00,11:20:00,1,Lopez Island,0
101390829253,13,12:55:00,12:55:00,2,Lopez Island,0
101390829254,10,13:55:00,13:55:00,1,Lopez Island,0
101390829254,13,14:40:00,14:40:00,2,Lopez Island,0
101390829255,10,14:15:00,14:15:00,1,Lopez Island,0
101390829255,13,15:50:00,15:50:00,2,Lopez Island,0
101390829256,10,15:50:00,15:50:00,1,Lopez Island,0
101390829256,13,16:25:00,16:25:00,2,Lopez Island,0
101390829257,10,17:50:00,17:50:00,1,Lopez Island,0
101390829257,13,19:35:00,19:35:00,2,Lopez Island,0
101390829258,10,21:50:00,21:50:00,1,Lopez Island,0
101390829258,13,23:20:00,23:20:00,2,Lopez Island,0
101390830250,10,05:35:00,05:35:00,1,Lopez Island,0
101390830250,13,06:15:00,06:15:00,2,Lopez Island,0
101390830251,10,05:55:00,05:55:00,1,Lopez Island,0
101390830251,13,06:35:00,06:35:00,2,Lopez Island,0
101390830252,10,08:35:00,08:35:00,1,Lopez Island,0
101390830252,13,09:15:00,09:15:00,2,Lopez Island,0
101390830253,10,11:20:00,11:20:00,1,Lopez Island,0
101390830253,13,12:55:00,12:55:00,2,Lopez Island,0
101390830254,10,13:55:00,13:55:00,1,Lopez Island,0
101390830254,13,14:40:00,14:40:00,2,Lopez Island,0
101390830255,10,14:15:00,14:15:00,1,Lopez Island,0
101390830255,13,15:50:00,15:50:00,2,Lopez Island,0
101390830256,10,17:50:00,17:50:00,1,Lopez Island,0
101390830256,13,19:35:00,19:35:00,2,Lopez Island,0
101390830257,10,21:50:00,21:50:00,1,Lopez Island,0
101390830257,13,23:20:00,23:20:00,2,Lopez Island,0
101390831250,10,05:35:00,05:35:00,1,Lopez Island,0
101390831250,13,06:15:00,06:15:00,2,Lopez Island,0
101390831251,10,05:55:00,05:55:00,1,Lopez Island,0
101390831251,13,06:35:00,06:35:00,2,Lopez Island,0
101390831252,10,08:35:00,08:35:00,1,Lopez Island,0
101390831252,13,09:15:00,09:15:00,2,Lopez Island,0
101390831253,10,11:20:00,11:20:00,1,Lopez Island,0
101390831253,13,12:55:00,12:55:00,2,Lopez Island,0
101390831254,10,13:55:00,13:55:00,1,Lopez Island,0
101390831254,13,14:40:00,14:40:00,2,Lopez Island,0
101390831255,10,17:50:00,17:50:00,1,Lopez Island,0
101390831255,13,19:35:00,19:35:00,2,Lopez Island,0
101390831256,10,21:50:00,21:50:00,1,Lopez Island,0
101390831256,13,23:20:00,23:20:00,2,Lopez Island,0
101390901250,10,05:35:00,05:35:00,1,Lopez Island,0
101390901250,13,06:15:00,06:15:00,2,Lopez Island,0
101390901251,10,05:55:00,05:55:00,1,Lopez Island,0
101390901251,13,06:35:00,06:35:00,2,Lopez Island,0
101390901252,10,08:35:00,08:35:00,1,Lopez Island,0
101390901252,13,09:15:00,09:15:00,2,Lopez Island,0
101390901253,10,11:20:00,11:20:00,1,Lopez Island,0
101390901253,13,12:55:00,12:55:00,2,Lopez Island,0
101390901254,10,13:55:00,13:55:00,1,Lopez Island,0
101390901254,13,14:40:00,14:40:00,2,Lopez Island,0
101390901255,10,17:50:00,17:50:00,1,Lopez Island,0
101390901255,13,19:35:00,19:35:00,2,Lopez Island,0
101390901256,10,21:50:00,21:50:00,1,Lopez Island,0
101390901256,13,23:20:00,23:20:00,2,Lopez Island,0
101390902250,10,05:35:00,05:35:00,1,Lopez Island,0
101390902250,13,06:15:00,06:15:00,2,Lopez Island,0
101390902251,10,05:55:00,05:55:00,1,Lopez Island,0
101390902251,13,06:35:00,06:35:00,2,Lopez Island,0
101390902252,10,08:35:00,08:35:00,1,Lopez Island,0
101390902252,13,09:15:00,09:15:00,2,Lopez Island,0
101390902253,10,11:20:00,11:20:00,1,Lopez Island,0
101390902253,13,12:55:00,12:55:00,2,Lopez Island,0
101390902254,10,13:55:00,13:55:00,1,Lopez Island,0
101390902254,13,14:40:00,14:40:00,2,Lopez Island,0
101390902255,10,14:15:00,14:15:00,1,Lopez Island,0
101390902255,13,15:50:00,15:50:00,2,Lopez Island,0
101390902256,10,15:50:00,15:50:00,1,Lopez Island,0
101390902256,13,16:25:00,16:25:00,2,Lopez Island,0
101390902257,10,17:50:00,17:50:00,1,Lopez Island,0
101390902257,13,19:35:00,19:35:00,2,Lopez Island,0
101390902258,10,21:50:00,21:50:00,1,Lopez Island,0
101390902258,13,23:20:00,23:20:00,2,Lopez Island,0
101390903250,10,05:35:00,05:35:00,1,Lopez Island,0
101390903250,13,06:15:00,06:15:00,2,Lopez Island,0
101390903251,10,05:55:00,05:55:00,1,Lopez Island,0
101390903251,13,06:35:00,06:35:00,2,Lopez Island,0
101390903252,10,08:35:00,08:35:00,1,Lopez Island,0
101390903252,13,09:15:00,09:15:00,2,Lopez Island,0
101390903253,10,11:20:00,11:20:00,1,Lopez Island,0
101390903253,13,12:55:00,12:55:00,2,Lopez Island,0
101390903254,10,13:55:00,13:55:00,1,Lopez Island,0
101390903254,13,14:40:00,14:40:00,2,Lopez Island,0
101390903255,10,14:15:00,14:15:00,1,Lopez Island,0
101390903255,13,15:50:00,15:50:00,2,Lopez Island,0
101390903256,10,15:50:00,15:50:00,1,Lopez Island,0
101390903256,13,16:25:00,16:25:00,2,Lopez Island,0
101390903257,10,17:50:00,17:50:00,1,Lopez Island,0
101390903257,13,19:35:00,19:35:00,2,Lopez Island,0
101390903258,10,21:50:00,21:50:00,1,Lopez Island,0
101390903258,13,23:20:00,23:20:00,2,Lopez Island,0
101390904250,10,05:35:00,05:35:00,1,Lopez Island,0
101390904250,13,06:15:00,06:15:00,2,Lopez Island,0
101390904251,10,05:55:00,05:55:00,1,Lopez Island,0
101390904251,13,06:35:00,06:35:00,2,Lopez Island,0
101390904252,10,08:35:00,08:35:00,1,Lopez Island,0
101390904252,13,09:15:00,09:15:00,2,Lopez Island,0
101390904253,10,11:20:00,11:20:00,1,Lopez Island,0
101390904253,13,12:55:00,12:55:00,2,Lopez Island,0
101390904254,10,13:55:00,13:55:00,1,Lopez Island,0
101390904254,13,14:40:00,14:40:00,2,Lopez Island,0
101390904255,10,14:15:00,14:15:00,1,Lopez Island,0
101390904255,13,15:50:00,15:50:00,2,Lopez Island,0
101390904256,10,15:50:00,15:50:00,1,Lopez Island,0
101390904256,13,16:25:00,16:25:00,2,Lopez Island,0
101390904257,10,17:50:00,17:50:00,1,Lopez Island,0
101390904257,13,19:35:00,19:35:00,2,Lopez Island,0
101390904258,10,21:50:00,21:50:00,1,Lopez Island,0
101390904258,13,23:20:00,23:20:00,2,Lopez Island,0
101390905250,10,05:35:00,05:35:00,1,Lopez Island,0
101390905250,13,06:15:00,06:15:00,2,Lopez Island,0
101390905251,10,05:55:00,05:55:00,1,Lopez Island,0
101390905251,13,06:35:00,06:35:00,2,Lopez Island,0
101390905252,10,08:35:00,08:35:00,1,Lopez Island,0
101390905252,13,09:15:00,09:15:00,2,Lopez Island,0
101390905253,10,11:20:00,11:20:00,1,Lopez Island,0
101390905253,13,12:55:00,12:55:00,2,Lopez Island,0
101390905254,10,13:55:00,13:55:00,1,Lopez Island,0
101390905254,13,14:40:00,14:40:00,2,Lopez Island,0
101390905255,10,14:15:00,14:15:00,1,Lopez Island,0
101390905255,13,15:50:00,15:50:00,2,Lopez Island,0
101390905256,10,15:50:00,15:50:00,1,Lopez Island,0
101390905256,13,16:25:00,16:25:00,2,Lopez Island,0
101390905257,10,17:50:00,17:50:00,1,Lopez Island,0
101390905257,13,19:35:00,19:35:00,2,Lopez Island,0
101390905258,10,21:50:00,21:50:00,1,Lopez Island,0
101390905258,13,23:20:00,23:20:00,2,Lopez Island,0
101390906250,10,05:35:00,05:35:00,1,Lopez Island,0
101390906250,13,06:15:00,06:15:00,2,Lopez Island,0
101390906251,10,05:55:00,05:55:00,1,Lopez Island,0
101390906251,13,06:35:00,06:35:00,2,Lopez Island,0
101390906252,10,08:35:00,08:35:00,1,Lopez Island,0
101390906252,13,09:15:00,09:15:00,2,Lopez Island,0
101390906253,10,11:20:00,11:20:00,1,Lopez Island,0
101390906253,13,12:55:00,12:55:00,2,Lopez Island,0
101390906254,10,13:55:00,13:55:00,1,Lopez Island,0
101390906254,13,14:40:00,14:40:00,2,Lopez Island,0
101390906255,10,14:15:00,14:15:00,1,Lopez Island,0
101390906255,13,15:50:00,15:50:00,2,Lopez Island,0
101390906256,10,17:50:00,17:50:00,1,Lopez Island,0
101390906256,13,19:35:00,19:35:00,2,Lopez Island,0
101390906257,10,21:50:00,21:50:00,1,Lopez Island,0
101390906257,13,23:20:00,23:20:00,2,Lopez Island,0
101390907250,10,05:35:00,05:35:00,1,Lopez Island,0
101390907250,13,06:15:00,06:15:00,2,Lopez Island,0
101390907251,10,05:55:00,05:55:00,1,Lopez Island,0
101390907251,13,06:35:00,06:35:00,2,Lopez Island,0
101390907252,10,08:35:00,08:35:00,1,Lopez Island,0
101390907252,13,09:15:00,09:15:00,2,Lopez Island,0
101390907253,10,11:20:00,11:20:00,1,Lopez Island,0
101390907253,13,12:55:00,12:55:00,2,Lopez Island,0
101390907254,10,13:55:00,13:55:00,1,Lopez Island,0
101390907254,13,14:40:00,14:40:00,2,Lopez Island,0
101390907255,10,17:50:00,17:50:00,1,Lopez Island,0
101390907255,13,19:35:00,19:35:00,2,Lopez Island,0
101390907256,10,21:50:00,21:50:00,1,Lopez Island,0
101390907256,13,23:20:00,23:20:00,2,Lopez Island,0
101390908250,10,05:35:00,05:35:00,1,Lopez Island,0
101390908250,13,06:15:00,06:15:00,2,Lopez Island,0
101390908251,10,05:55:00,05:55:00,1,Lopez Island,0
101390908251,13,06:35:00,06:35:00,2,Lopez Island,0
101390908252,10,08:35:00,08:35:00,1,Lopez Island,0
101390908252,13,09:15:00,09:15:00,2,Lopez Island,0
101390908253,10,11:20:00,11:20:00,1,Lopez Island,0
101390908253,13,12:55:00,12:55:00,2,Lopez Island,0
101390908254,10,13:55:00,13:55:00,1,Lopez Island,0
101390908254,13,14:40:00,14:40:00,2,Lopez Island,0
101390908255,10,14:15:00,14:15:00,1,Lopez Island,0
101390908255,13,15:50:00,15:50:00,2,Lopez Island,0
101390908256,10,15:50:00,15:50:00,1,Lopez Island,0
101390908256,13,16:25:00,16:25:00,2,Lopez Island,0
101390908257,10,17:50:00,17:50:00,1,Lopez Island,0
101390908257,13,19:35:00,19:35:00,2,Lopez Island,0
101390908258,10,21:50:00,21:50:00,1,Lopez Island,0
101390908258,13,23:20:00,23:20:00,2,Lopez Island,0
101390909250,10,05:35:00,05:35:00,1,Lopez Island,0
101390909250,13,06:15:00,06:15:00,2,Lopez Island,0
101390909251,10,05:55:00,05:55:00,1,Lopez Island,0
101390909251,13,06:35:00,06:35:00,2,Lopez Island,0
101390909252,10,08:35:00,08:35:00,1,Lopez Island,0
101390909252,13,09:15:00,09:15:00,2,Lopez Island,0
101390909253,10,11:20:00,11:20:00,1,Lopez Island,0
101390909253,13,12:55:00,12:55:00,2,Lopez Island,0
101390909254,10,13:55:00,13:55:00,1,Lopez Island,0
101390909254,13,14:40:00,14:40:00,2,Lopez Island,0
101390909255,10,14:15:00,14:15:00,1,Lopez Island,0
101390909255,13,15:50:00,15:50:00,2,Lopez Island,0
101390909256,10,15:50:00,15:50:00,1,Lopez Island,0
101390909256,13,16:25:00,16:25:00,2,Lopez Island,0
101390909257,10,17:50:00,17:50:00,1,Lopez Island,0
101390909257,13,19:35:00,19:35:00,2,Lopez Island,0
101390909258,10,21:50:00,21:50:00,1,Lopez Island,0
101390909258,13,23:20:00,23:20:00,2,Lopez Island,0
101390910250,10,05:35:00,05:35:00,1,Lopez Island,0
101390910250,13,06:15:00,06:15:00,2,Lopez Island,0
101390910251,10,05:55:00,05:55:00,1,Lopez Island,0
101390910251,13,06:35:00,06:35:00,2,Lopez Island,0
101390910252,10,08:35:00,08:35:00,1,Lopez Island,0
101390910252,13,09:15:00,09:15:00,2,Lopez Island,0
101390910253,10,11:20:00,11:20:00,1,Lopez Island,0
101390910253,13,12:55:00,12:55:00,2,Lopez Island,0
101390910254,10,13:55:00,13:55:00,1,Lopez Island,0
101390910254,13,14:40:00,14:40:00,2,Lopez Island,0
101390910255,10,14:15:00,14:15:00,1,Lopez Island,0
101390910255,13,15:50:00,15:50:00,2,Lopez Island,0
101390910256,10,15:50:00,15:50:00,1,Lopez Island,0
101390910256,13,16:25:00,16:25:00,2,Lopez Island,0
101390910257,10,17:50:00,17:50:00,1,Lopez Island,0
101390910257,13,19:35:00,19:35:00,2,Lopez Island,0
101390910258,10,21:50:00,21:50:00,1,Lopez Island,0
101390910258,13,23:20:00,23:20:00,2,Lopez Island,0
101390911250,10,05:35:00,05:35:00,1,Lopez Island,0
101390911250,13,06:15:00,06:15:00,2,Lopez Island,0
101390911251,10,05:55:00,05:55:00,1,Lopez Island,0
101390911251,13,06:35:00,06:35:00,2,Lopez Island,0
101390911252,10,08:35:00,08:35:00,1,Lopez Island,0
101390911252,13,09:15:00,09:15:00,2,Lopez Island,0
101390911253,10,11:20:00,11:20:00,1,Lopez Island,0
101390911253,13,12:55:00,12:55:00,2,Lopez Island,0
101390911254,10,13:55:00,13:55:00,1,Lopez Island,0
101390911254,13,14:40:00,14:40:00,2,Lopez Island,0
101390911255,10,14:15:00,14:15:00,1,Lopez Island,0
101390911255,13,15:50:00,15:50:00,2,Lopez Island,0
101390911256,10,15:50:00,15:50:00,1,Lopez Island,0
101390911256,13,16:25:00,16:25:00,2,Lopez Island,0
101390911257,10,17:50:00,17:50:00,1,Lopez Island,0
101390911257,13,19:35:00,19:35:00,2,Lopez Island,0
101390911258,10,21:50:00,21:50:00,1,Lopez Island,0
101390911258,13,23:20:00,23:20:00,2,Lopez Island,0
101390912250,10,05:35:00,05:35:00,1,Lopez Island,0
101390912250,13,06:15:00,06:15:00,2,Lopez Island,0
101390912251,10,05:55:00,05:55:00,1,Lopez Island,0
101390912251,13,06:35:00,06:35:00,2,Lopez Island,0
101390912252,10,08:35:00,08:35:00,1,Lopez Island,0
101390912252,13,09:15:00,09:15:00,2,Lopez Island,0
101390912253,10,11:20:00,11:20:00,1,Lopez Island,0
101390912253,13,12:55:00,12:55:00,2,Lopez Island,0
101390912254,10,13:55:00,13:55:00,1,Lopez Island,0
101390912254,13,14:40:00,14:40:00,2,Lopez Island,0
101390912255,10,14:15:00,14:15:00,1,Lopez Island,0
101390912255,13,15:50:00,15:50:00,2,Lopez Island,0
101390912256,10,15:50:00,15:50:00,1,Lopez Island,0
101390912256,13,16:25:00,16:25:00,2,Lopez Island,0
101390912257,10,17:50:00,17:50:00,1,Lopez Island,0
101390912257,13,19:35:00,19:35:00,2,Lopez Island,0
101390912258,10,21:50:00,21:50:00,1,Lopez Island,0
101390912258,13,23:20:00,23:20:00,2,Lopez Island,0
101390913250,10,05:35:00,05:35:00,1,Lopez Island,0
101390913250,13,06:15:00,06:15:00,2,Lopez Island,0
101390913251,10,05:55:00,05:55:00,1,Lopez Island,0
101390913251,13,06:35:00,06:35:00,2,Lopez Island,0
101390913252,10,08:35:00,08:35:00,1,Lopez Island,0
101390913252,13,09:15:00,09:15:00,2,Lopez Island,0
101390913253,10,11:20:00,11:20:00,1,Lopez Island,0
101390913253,13,12:55:00,12:55:00,2,Lopez Island,0
101390913254,10,13:55:00,13:55:00,1,Lopez Island,0
101390913254,13,14:40:00,14:40:00,2,Lopez Island,0
101390913255,10,14:15:00,14:15:00,1,Lopez Island,0
101390913255,13,15:50:00,15:50:00,2,Lopez Island,0
101390913256,10,17:50:00,17:50:00,1,Lopez Island,0
101390913256,13,19:35:00,19:35:00,2,Lopez Island,0
101390913257,10,21:50:00,21:50:00,1,Lopez Island,0
101390913257,13,23:20:00,23:20:00,2,Lopez Island,0
101390914250,10,05:35:00,05:35:00,1,Lopez Island,0
101390914250,13,06:15:00,06:15:00,2,Lopez Island,0
101390914251,10,05:55:00,05:55:00,1,Lopez Island,0
101390914251,13,06:35:00,06:35:00,2,Lopez Island,0
101390914252,10,08:35:00,08:35:00,1,Lopez Island,0
101390914252,13,09:15:00,09:15:00,2,Lopez Island,0
101390914253,10,11:20:00,11:20:00,1,Lopez Island,0
101390914253,13,12:55:00,12:55:00,2,Lopez Island,0
101390914254,10,13:55:00,13:55:00,1,Lopez Island,0
101390914254,13,14:40:00,14:40:00,2,Lopez Island,0
101390914255,10,17:50:00,17:50:00,1,Lopez Island,0
101390914255,13,19:35:00,19:35:00,2,Lopez Island,0
101390914256,10,21:50:00,21:50:00,1,Lopez Island,0
101390914256,13,23:20:00,23:20:00,2,Lopez Island,0
101390915250,10,05:35:00,05:35:00,1,Lopez Island,0
101390915250,13,06:15:00,06:15:00,2,Lopez Island,0
101390915251,10,05:55:00,05:55:00,1,Lopez Island,0
101390915251,13,06:35:00,06:35:00,2,Lopez Island,0
101390915252,10,08:35:00,08:35:00,1,Lopez Island,0
101390915252,13,09:15:00,09:15:00,2,Lopez Island,0
101390915253,10,11:20:00,11:20:00,1,Lopez Island,0
101390915253,13,12:55:00,12:55:00,2,Lopez Island,0
101390915254,10,13:55:00,13:55:00,1,Lopez Island,0
101390915254,13,14:40:00,14:40:00,2,Lopez Island,0
101390915255,10,14:15:00,14:15:00,1,Lopez Island,0
101390915255,13,15:50:00,15:50:00,2,Lopez Island,0
101390915256,10,15:50:00,15:50:00,1,Lopez Island,0
101390915256,13,16:25:00,16:25:00,2,Lopez Island,0
101390915257,10,17:50:00,17:50:00,1,Lopez Island,0
101390915257,13,19:35:00,19:35:00,2,Lopez Island,0
101390915258,10,21:50:00,21:50:00,1,Lopez Island,0
101390915258,13,23:20:00,23:20:00,2,Lopez Island,0
101390916250,10,05:35:00,05:35:00,1,Lopez Island,0
101390916250,13,06:15:00,06:15:00,2,Lopez Island,0
101390916251,10,05:55:00,05:55:00,1,Lopez Island,0
101390916251,13,06:35:00,06:35:00,2,Lopez Island,0
101390916252,10,08:35:00,08:35:00,1,Lopez Island,0
101390916252,13,09:15:00,09:15:00,2,Lopez Island,0
101390916253,10,11:20:00,11:20:00,1,Lopez Island,0
101390916253,13,12:55:00,12:55:00,2,Lopez Island,0
101390916254,10,13:55:00,13:55:00,1,Lopez Island,0
101390916254,13,14:40:00,14:40:00,2,Lopez Island,0
101390916255,10,14:15:00,14:15:00,1,Lopez Island,0
101390916255,13,15:50:00,15:50:00,2,Lopez Island,0
101390916256,10,15:50:00,15:50:00,1,Lopez Island,0
101390916256,13,16:25:00,16:25:00,2,Lopez Island,0
101390916257,10,17:50:00,17:50:00,1,Lopez Island,0
101390916257,13,19:35:00,19:35:00,2,Lopez Island,0
101390916258,10,21:50:00,21:50:00,1,Lopez Island,0
101390916258,13,23:20:00,23:20:00,2,Lopez Island,0
101390917250,10,05:35:00,05:35:00,1,Lopez Island,0
101390917250,13,06:15:00,06:15:00,2,Lopez Island,0
101390917251,10,05:55:00,05:55:00,1,Lopez Island,0
101390917251,13,06:35:00,06:35:00,2,Lopez Island,0
101390917252,10,08:35:00,08:35:00,1,Lopez Island,0
101390917252,13,09:15:00,09:15:00,2,Lopez Island,0
101390917253,10,11:20:00,11:20:00,1,Lopez Island,0
101390917253,13,12:55:00,12:55:00,2,Lopez Island,0
101390917254,10,13:55:00,13:55:00,1,Lopez Island,0
101390917254,13,14:40:00,14:40:00,2,Lopez Island,0
101390917255,10,14:15:00,14:15:00,1,Lopez Island,0
101390917255,13,15:50:00,15:50:00,2,Lopez Island,0
101390917256,10,15:50:00,15:50:00,1,Lopez Island,0
101390917256,13,16:25:00,16:25:00,2,Lopez Island,0
101390917257,10,17:50:00,17:50:00,1,Lopez Island,0
101390917257,13,19:35:00,19:35:00,2,Lopez Island,0
101390917258,10,21:50:00,21:50:00,1,Lopez Island,0
101390917258,13,23:20:00,23:20:00,2,Lopez Island,0
101390918250,10,05:35:00,05:35:00,1,Lopez Island,0
101390918250,13,06:15:00,06:15:00,2,Lopez Island,0
101390918251,10,05:55:00,05:55:00,1,Lopez Island,0
101390918251,13,06:35:00,06:35:00,2,Lopez Island,0
101390918252,10,08:35:00,08:35:00,1,Lopez Island,0
101390918252,13,09:15:00,09:15:00,2,Lopez Island,0
101390918253,10,11:20:00,11:20:00,1,Lopez Island,0
101390918253,13,12:55:00,12:55:00,2,Lopez Island,0
101390918254,10,13:55:00,13:55:00,1,Lopez Island,0
101390918254,13,14:40:00,14:40:00,2,Lopez Island,0
101390918255,10,14:15:00,14:15:00,1,Lopez Island,0
101390918255,13,15:50:00,15:50:00,2,Lopez Island,0
101390918256,10,15:50:00,15:50:00,1,Lopez Island,0
101390918256,13,16:25:00,16:25:00,2,Lopez Island,0
101390918257,10,17:50:00,17:50:00,1,Lopez Island,0
101390918257,13,19:35:00,19:35:00,2,Lopez Island,0
101390918258,10,21:50:00,21:50:00,1,Lopez Island,0
101390918258,13,23:20:00,23:20:00,2,Lopez Island,0
101390919250,10,05:35:00,05:35:00,1,Lopez Island,0
101390919250,13,06:15:00,06:15:00,2,Lopez Island,0
101390919251,10,05:55:00,05:55:00,1,Lopez Island,0
101390919251,13,06:35:00,06:35:00,2,Lopez Island,0
101390919252,10,08:35:00,08:35:00,1,Lopez Island,0
101390919252,13,09:15:00,09:15:00,2,Lopez Island,0
101390919253,10,11:20:00,11:20:00,1,Lopez Island,0
101390919253,13,12:55:00,12:55:00,2,Lopez Island,0
101390919254,10,13:55:00,13:55:00,1,Lopez Island,0
101390919254,13,14:40:00,14:40:00,2,Lopez Island,0
101390919255,10,14:15:00,14:15:00,1,Lopez Island,0
101390919255,13,15:50:00,15:50:00,2,Lopez Island,0
101390919256,10,15:50:00,15:50:00,1,Lopez Island,0
101390919256,13,16:25:00,16:25:00,2,Lopez Island,0
101390919257,10,17:50:00,17:50:00,1,Lopez Island,0
101390919257,13,19:35:00,19:35:00,2,Lopez Island,0
101390919258,10,21:50:00,21:50:00,1,Lopez Island,0
101390919258,13,23:20:00,23:20:00,2,Lopez Island,0
101390920250,10,05:35:00,05:35:00,1,Lopez Island,0
101390920250,13,06:15:00,06:15:00,2,Lopez Island,0
101390920251,10,05:55:00,05:55:00,1,Lopez Island,0
101390920251,13,06:35:00,06:35:00,2,Lopez Island,0
101390920252,10,08:35:00,08:35:00,1,Lopez Island,0
101390920252,13,09:15:00,09:15:00,2,Lopez Island,0
101390920253,10,11:20:00,11:20:00,1,Lopez Island,0
101390920253,13,12:55:00,12:55:00,2,Lopez Island,0
101390920254,10,13:55:00,13:55:00,1,Lopez Island,0
101390920254,13,14:40:00,14:40:00,2,Lopez Island,0
101390920255,10,14:15:00,14:15:00,1,Lopez Island,0
101390920255,13,15:50:00,15:50:00,2,Lopez Island,0
101390920256,10,17:50:00,17:50:00,1,Lopez Island,0
101390920256,13,19:35:00,19:35:00,2,Lopez Island,0
101390920257,10,21:50:00,21:50:00,1,Lopez Island,0
101390920257,13,23:20:00,23:20:00,2,Lopez Island,0
101390921250,10,05:40:00,05:40:00,1,Lopez Island,0
101390921250,13,06:25:00,06:25:00,2,Lopez Island,0
101390921251,10,06:05:00,06:05:00,1,Lopez Island,0
101390921251,13,06:45:00,06:45:00,2,Lopez Island,0
101390921252,10,08:10:00,08:10:00,1,Lopez Island,0
101390921252,13,08:55:00,08:55:00,2,Lopez Island,0
101390921253,10,08:45:00,08:45:00,1,Lopez Island,0
101390921253,13,10:20:00,10:20:00,2,Lopez Island,0
101390921254,10,11:30:00,11:30:00,1,Lopez Island,0
101390921254,13,13:25:00,13:25:00,2,Lopez Island,0
101390921255,10,15:35:00,15:35:00,1,Lopez Island,0
101390921255,13,16:20:00,16:20:00,2,Lopez Island,0
101390921256,10,17:40:00,17:40:00,1,Lopez Island,0
101390921256,13,19:35:00,19:35:00,2,Lopez Island,0
101390921257,10,18:20:00,18:20:00,1,Lopez Island,0
101390921257,13,19:05:00,19:05:00,2,Lopez Island,0
101390921258,10,19:35:00,19:35:00,1,Lopez Island,0
101390921258,13,20:20:00,20:20:00,2,Lopez Island,0
101390922250,10,05:40:00,05:40:00,1,Lopez Island,0
101390922250,13,06:25:00,06:25:00,2,Lopez Island,0
101390922251,10,06:05:00,06:05:00,1,Lopez Island,0
101390922251,13,06:45:00,06:45:00,2,Lopez Island,0
101390922252,10,08:10:00,08:10:00,1,Lopez Island,0
101390922252,13,08:55:00,08:55:00,2,Lopez Island,0
101390922253,10,08:45:00,08:45:00,1,Lopez Island,0
101390922253,13,10:20:00,10:20:00,2,Lopez Island,0
101390922254,10,11:30:00,11:30:00,1,Lopez Island,0
101390922254,13,13:25:00,13:25:00,2,Lopez Island,0
101390922255,10,14:30:00,14:30:00,1,Lopez Island,0
101390922255,13,15:10:00,15:10:00,2,Lopez Island,0
101390922256,10,15:35:00,15:35:00,1,Lopez Island,0
101390922256,13,16:20:00,16:20:00,2,Lopez Island,0
101390922257,10,17:40:00,17:40:00,1,Lopez Island,0
101390922257,13,19:35:00,19:35:00,2,Lopez Island,0
101390922258,10,18:20:00,18:20:00,1,Lopez Island,0
101390922258,13,19:05:00,19:05:00,2,Lopez Island,0
101390922259,10,19:35:00,19:35:00,1,Lopez Island,0
101390922259,13,20:20:00,20:20:00,2,Lopez Island,0
101390923250,10,05:40:00,05:40:00,1,Lopez Island,0
